models=Random WayPoint	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	maps=squarereflect	height=500	width=500	maxspeed=10	rangealgorithms=NullPowerAlgorithm	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range
259	1	332	293	6.19	1.04	0
259	2	123	302	9.68	5.94	0
259	3	371	236	8.2	2.17	0
259	4	291	329	9.4	2.26	0
259	5	282	224	6.61	0.15	0
259	6	317	240	7.05	5.09	0
259	7	187	113	6.62	0.22	0
259	8	65	116	5.02	5.73	0
259	9	468	241	5.16	4.92	0
260	0	89	340	7.06	1.47	0
260	1	336	298	6.19	1.04	0
260	2	132	298	9.68	5.94	0
260	3	366	243	8.2	2.17	0
260	4	285	337	9.4	2.26	0
260	5	288	225	6.61	0.15	0
260	6	320	233	7.05	5.09	0
260	7	193	114	6.62	0.22	0
260	8	69	113	5.02	5.73	0
260	9	469	236	5.16	4.92	0
261	0	89	347	7.06	1.47	0
261	1	339	303	6.19	1.04	0
261	2	141	295	9.68	5.94	0
261	3	362	250	8.2	2.17	0
261	4	279	344	9.4	2.26	0
261	5	295	226	6.61	0.15	0
261	6	322	226	7.05	5.09	0
261	7	200	116	6.62	0.22	0
261	8	73	110	5.02	5.73	0
261	9	470	231	5.16	4.92	0
262	0	90	354	7.06	1.47	0
262	1	342	309	6.19	1.04	0
262	2	150	292	9.68	5.94	0
262	3	357	256	8.2	2.17	0
262	4	273	351	9.4	2.26	0
262	5	301	227	6.61	0.15	0
262	6	325	220	7.05	5.09	0
262	7	206	117	6.62	0.22	0
262	8	77	108	5.02	5.73	0
262	9	471	226	5.16	4.92	0
263	0	91	361	7.06	1.47	0
263	1	345	314	6.19	1.04	0
263	2	159	289	9.68	5.94	0
263	3	353	263	8.2	2.17	0
263	4	267	358	9.4	2.26	0
263	5	308	227	6.61	0.15	0
263	6	327	213	7.05	5.09	0
263	7	213	119	6.62	0.22	0
263	8	82	105	5.02	5.73	0
263	9	472	221	5.16	4.92	0
264	0	91	368	7.06	1.47	0
264	1	348	319	6.19	1.04	0
264	2	168	286	9.68	5.94	0
264	3	348	270	8.2	2.17	0
264	4	262	366	9.4	2.26	0
264	5	315	228	6.61	0.15	0
264	6	330	207	7.05	5.09	0
264	7	219	120	6.62	0.22	0
264	8	86	103	5.02	5.73	0
264	9	473	216	5.16	4.92	0
265	0	92	375	7.06	1.47	0
265	1	351	325	6.19	1.04	0
265	2	177	282	9.68	5.94	0
265	3	343	277	8.2	2.17	0
265	4	256	373	9.4	2.26	0
265	5	321	229	6.61	0.15	0
265	6	333	200	7.05	5.09	0
265	7	225	122	6.62	0.22	0
265	8	90	100	5.02	5.73	0
265	9	474	211	5.16	4.92	0
266	0	93	382	7.06	1.47	0
266	1	354	330	6.19	1.04	0
266	2	186	279	9.68	5.94	0
266	3	339	283	8.2	2.17	0
266	4	250	380	9.4	2.26	0
266	5	328	230	6.61	0.15	0
266	6	335	194	7.05	5.09	0
266	7	232	123	6.62	0.22	0
266	8	94	97	5.02	5.73	0
266	9	475	206	5.16	4.92	0
267	0	93	389	7.06	1.47	0
267	1	358	335	6.19	1.04	0
267	2	196	276	9.68	5.94	0
267	3	334	290	8.2	2.17	0
267	4	244	387	9.4	2.26	0
267	5	334	231	6.61	0.15	0
267	6	338	187	7.05	5.09	0
267	7	238	124	6.62	0.22	0
267	8	99	95	5.02	5.73	0
267	9	476	201	5.16	4.92	0
268	0	94	396	7.06	1.47	0
268	1	361	341	6.19	1.04	0
268	2	205	273	9.68	5.94	0
268	3	329	297	8.2	2.17	0
268	4	238	395	9.4	2.26	0
268	5	341	232	6.61	0.15	0
268	6	340	180	7.05	5.09	0
268	7	245	126	6.62	0.22	0
268	8	103	92	5.02	5.73	0
268	9	477	196	5.16	4.92	0
269	0	95	403	7.06	1.47	0
269	1	364	346	6.19	1.04	0
269	2	214	270	9.68	5.94	0
269	3	325	304	8.2	2.17	0
269	4	232	402	9.4	2.26	0
269	5	347	233	6.61	0.15	0
269	6	343	174	7.05	5.09	0
269	7	251	127	6.62	0.22	0
269	8	107	89	5.02	5.73	0
269	9	479	191	5.16	4.92	0
270	0	95	410	7.06	1.47	0
270	1	367	351	6.19	1.04	0
270	2	223	266	9.68	5.94	0
270	3	320	311	8.2	2.17	0
270	4	226	409	9.4	2.26	0
270	5	354	234	6.61	0.15	0
270	6	345	167	7.05	5.09	0
270	7	258	129	6.62	0.22	0
270	8	112	87	5.02	5.73	0
270	9	480	186	5.16	4.92	0
271	0	96	417	7.06	1.47	0
271	1	370	357	6.19	1.04	0
271	2	232	263	9.68	5.94	0
271	3	316	317	8.2	2.17	0
271	4	220	417	9.4	2.26	0
271	5	360	235	6.61	0.15	0
271	6	348	161	7.05	5.09	0
271	7	264	130	6.62	0.22	0
271	8	116	84	5.02	5.73	0
271	9	481	181	5.16	4.92	0
272	0	97	424	7.06	1.47	0
272	1	373	362	6.19	1.04	0
272	2	241	260	9.68	5.94	0
272	3	311	324	8.2	2.17	0
272	4	214	424	9.4	2.26	0
272	5	367	236	6.61	0.15	0
272	6	351	154	7.05	5.09	0
272	7	271	132	6.62	0.22	0
272	8	120	81	5.02	5.73	0
272	9	482	175	5.16	4.92	0
273	0	98	431	7.06	1.47	0
273	1	376	367	6.19	1.04	0
273	2	250	257	9.68	5.94	0
273	3	306	331	8.2	2.17	0
273	4	214	424	9.4	2.26	0
273	5	373	237	6.61	0.15	0
273	6	353	148	7.05	5.09	0
273	7	277	133	6.62	0.22	0
273	8	124	79	5.02	5.73	0
273	9	483	170	5.16	4.92	0
274	0	98	438	7.06	1.47	0
274	1	380	373	6.19	1.04	0
274	2	260	253	9.68	5.94	0
274	3	302	338	8.2	2.17	0
274	4	214	432	7.89	1.53	0
274	5	380	238	6.61	0.15	0
274	6	356	141	7.05	5.09	0
274	7	284	134	6.62	0.22	0
274	8	129	76	5.02	5.73	0
274	9	484	165	5.16	4.92	0
275	0	99	445	7.06	1.47	0
275	1	383	378	6.19	1.04	0
275	2	269	250	9.68	5.94	0
275	3	297	344	8.2	2.17	0
275	4	215	438	7.89	1.53	0
275	5	386	239	6.61	0.15	0
275	6	358	135	7.05	5.09	0
275	7	290	136	6.62	0.22	0
275	8	133	74	5.02	5.73	0
275	9	485	160	5.16	4.92	0
276	0	100	452	7.06	1.47	0
276	1	386	383	6.19	1.04	0
276	2	278	247	9.68	5.94	0
276	3	293	351	8.2	2.17	0
276	4	215	438	7.89	1.53	0
276	5	393	240	6.61	0.15	0
276	6	361	128	7.05	5.09	0
276	7	297	137	6.62	0.22	0
276	8	137	71	5.02	5.73	0
276	9	486	155	5.16	4.92	0
277	0	100	459	7.06	1.47	0
277	1	389	389	6.19	1.04	0
277	2	287	244	9.68	5.94	0
277	3	288	358	8.2	2.17	0
277	4	206	440	8.52	2.91	0
277	5	400	241	6.61	0.15	0
277	6	363	121	7.05	5.09	0
277	7	303	139	6.62	0.22	0
277	8	141	68	5.02	5.73	0
277	9	487	150	5.16	4.92	0
278	0	101	466	7.06	1.47	0
278	1	392	394	6.19	1.04	0
278	2	296	241	9.68	5.94	0
278	3	283	365	8.2	2.17	0
278	4	198	442	8.52	2.91	0
278	5	406	242	6.61	0.15	0
278	6	366	115	7.05	5.09	0
278	7	310	140	6.62	0.22	0
278	8	146	66	5.02	5.73	0
278	9	488	145	5.16	4.92	0
279	0	102	473	7.06	1.47	0
279	1	395	399	6.19	1.04	0
279	2	305	237	9.68	5.94	0
279	3	279	372	8.2	2.17	0
279	4	190	444	8.52	2.91	0
279	5	413	243	6.61	0.15	0
279	6	369	108	7.05	5.09	0
279	7	316	142	6.62	0.22	0
279	8	150	63	5.02	5.73	0
279	9	489	140	5.16	4.92	0
280	0	102	479	7.06	1.47	0
280	1	398	405	6.19	1.04	0
280	2	314	234	9.68	5.94	0
280	3	274	378	8.2	2.17	0
280	4	182	446	8.52	2.91	0
280	5	419	244	6.61	0.15	0
280	6	371	102	7.05	5.09	0
280	7	322	143	6.62	0.22	0
280	8	154	60	5.02	5.73	0
280	9	490	135	5.16	4.92	0
281	0	102	479	7.06	1.47	0
281	1	402	410	6.19	1.04	0
281	2	323	231	9.68	5.94	0
281	3	269	385	8.2	2.17	0
281	4	173	448	8.52	2.91	0
281	5	426	245	6.61	0.15	0
281	6	374	95	7.05	5.09	0
281	7	329	145	6.62	0.22	0
281	8	159	58	5.02	5.73	0
281	9	491	130	5.16	4.92	0
282	0	102	479	7.06	1.47	0
282	1	405	415	6.19	1.04	0
282	2	333	228	9.68	5.94	0
282	3	265	392	8.2	2.17	0
282	4	165	450	8.52	2.91	0
282	5	432	246	6.61	0.15	0
282	6	376	89	7.05	5.09	0
282	7	335	146	6.62	0.22	0
282	8	163	55	5.02	5.73	0
282	9	492	126	5.16	4.92	0
283	0	102	479	7.06	1.47	0
283	1	408	421	6.19	1.04	0
283	2	342	225	9.68	5.94	0
283	3	260	399	8.2	2.17	0
283	4	157	452	8.52	2.91	0
283	5	439	247	6.61	0.15	0
283	6	379	82	7.05	5.09	0
283	7	342	147	6.62	0.22	0
283	8	167	53	5.02	5.73	0
283	9	492	126	5.16	4.92	0
284	0	102	479	7.06	1.47	0
284	1	410	425	6.19	1.04	0
284	2	349	222	9.68	5.94	0
284	3	256	405	8.2	2.17	0
284	4	148	454	8.52	2.91	0
284	5	445	248	6.61	0.15	0
284	6	381	75	7.05	5.09	0
284	7	348	149	6.62	0.22	0
284	8	171	50	5.02	5.73	0
284	9	484	123	8.93	3.55	0
285	0	102	479	7.06	1.47	0
285	1	410	425	6.19	1.04	0
285	2	349	222	9.68	5.94	0
285	3	254	408	8.2	2.17	0
285	4	140	456	8.52	2.91	0
285	5	449	249	6.61	0.15	0
285	6	384	69	7.05	5.09	0
285	7	355	150	6.62	0.22	0
285	8	176	47	5.02	5.73	0
285	9	476	119	8.93	3.55	0
286	0	111	475	8.93	5.93	0
286	1	410	425	6.19	1.04	0
286	2	349	222	9.68	5.94	0
286	3	254	408	8.2	2.17	0
286	4	132	458	8.52	2.91	0
286	5	449	249	6.61	0.15	0
286	6	384	69	7.05	5.09	0
286	7	361	152	6.62	0.22	0
286	8	180	45	5.02	5.73	0
286	9	467	116	8.93	3.55	0
287	0	119	472	8.93	5.93	0
287	1	412	416	8.8	4.91	0
287	2	349	222	9.68	5.94	0
287	3	254	408	8.2	2.17	0
287	4	124	460	8.52	2.91	0
287	5	449	249	6.61	0.15	0
287	6	384	69	7.05	5.09	0
287	7	368	153	6.62	0.22	0
287	8	184	42	5.02	5.73	0
287	9	459	112	8.93	3.55	0
288	0	127	469	8.93	5.93	0
288	1	414	408	8.8	4.91	0
288	2	342	227	8.02	2.52	0
288	3	254	408	8.2	2.17	0
288	4	115	462	8.52	2.91	0
288	5	449	249	6.61	0.15	0
288	6	384	69	7.05	5.09	0
288	7	374	155	6.62	0.22	0
288	8	189	39	5.02	5.73	0
288	9	451	109	8.93	3.55	0
289	0	136	466	8.93	5.93	0
289	1	415	399	8.8	4.91	0
289	2	336	231	8.02	2.52	0
289	3	254	408	8.2	2.17	0
289	4	107	464	8.52	2.91	0
289	5	446	255	7.21	1.99	0
289	6	384	69	7.05	5.09	0
289	7	381	156	6.62	0.22	0
289	8	193	37	5.02	5.73	0
289	9	443	105	8.93	3.55	0
290	0	144	463	8.93	5.93	0
290	1	417	391	8.8	4.91	0
290	2	329	236	8.02	2.52	0
290	3	254	408	8.2	2.17	0
290	4	99	466	8.52	2.91	0
290	5	443	262	7.21	1.99	0
290	6	384	69	7.05	5.09	0
290	7	387	157	6.62	0.22	0
290	8	197	34	5.02	5.73	0
290	9	435	102	8.93	3.55	0
291	0	153	460	8.93	5.93	0
291	1	419	382	8.8	4.91	0
291	2	323	241	8.02	2.52	0
291	3	254	408	8.2	2.17	0
291	4	90	468	8.52	2.91	0
291	5	440	268	7.21	1.99	0
291	6	384	69	7.05	5.09	0
291	7	394	159	6.62	0.22	0
291	8	201	31	5.02	5.73	0
291	9	426	98	8.93	3.55	0
292	0	161	457	8.93	5.93	0
292	1	421	373	8.8	4.91	0
292	2	316	245	8.02	2.52	0
292	3	254	408	8.2	2.17	0
292	4	82	470	8.52	2.91	0
292	5	437	275	7.21	1.99	0
292	6	384	69	7.05	5.09	0
292	7	400	160	6.62	0.22	0
292	8	206	29	5.02	5.73	0
292	9	418	95	8.93	3.55	0
293	0	169	454	8.93	5.93	0
293	1	422	365	8.8	4.91	0
293	2	310	250	8.02	2.52	0
293	3	246	408	7.79	3.12	0
293	4	74	472	8.52	2.91	0
293	5	434	281	7.21	1.99	0
293	6	384	69	7.05	5.09	0
293	7	407	162	6.62	0.22	0
293	8	210	26	5.02	5.73	0
293	9	410	91	8.93	3.55	0
294	0	178	451	8.93	5.93	0
294	1	424	356	8.8	4.91	0
294	2	303	255	8.02	2.52	0
294	3	238	408	7.79	3.12	0
294	4	65	474	8.52	2.91	0
294	5	431	288	7.21	1.99	0
294	6	380	73	5.79	2.27	0
294	7	413	163	6.62	0.22	0
294	8	214	24	5.02	5.73	0
294	9	402	88	8.93	3.55	0
295	0	186	448	8.93	5.93	0
295	1	426	347	8.8	4.91	0
295	2	297	259	8.02	2.52	0
295	3	231	408	7.79	3.12	0
295	4	62	474	8.52	2.91	0
295	5	428	295	7.21	1.99	0
295	6	376	78	5.79	2.27	0
295	7	420	165	6.62	0.22	0
295	8	218	21	5.02	5.73	0
295	9	394	84	8.93	3.55	0
296	0	194	445	8.93	5.93	0
296	1	427	339	8.8	4.91	0
296	2	290	264	8.02	2.52	0
296	3	223	408	7.79	3.12	0
296	4	61	467	7.72	4.55	0
296	5	425	301	7.21	1.99	0
296	6	373	82	5.79	2.27	0
296	7	420	165	6.62	0.22	0
296	8	223	18	5.02	5.73	0
296	9	385	81	8.93	3.55	0
297	0	203	442	8.93	5.93	0
297	1	429	330	8.8	4.91	0
297	2	284	269	8.02	2.52	0
297	3	215	408	7.79	3.12	0
297	4	60	459	7.72	4.55	0
297	5	423	308	7.21	1.99	0
297	6	369	87	5.79	2.27	0
297	7	421	158	7.23	4.86	0
297	8	227	16	5.02	5.73	0
297	9	377	77	8.93	3.55	0
298	0	211	439	8.93	5.93	0
298	1	431	321	8.8	4.91	0
298	2	277	273	8.02	2.52	0
298	3	207	409	7.79	3.12	0
298	4	59	451	7.72	4.55	0
298	5	420	314	7.21	1.99	0
298	6	365	91	5.79	2.27	0
298	7	422	150	7.23	4.86	0
298	8	231	13	5.02	5.73	0
298	9	369	74	8.93	3.55	0
299	0	220	436	8.93	5.93	0
299	1	433	313	8.8	4.91	0
299	2	271	278	8.02	2.52	0
299	3	199	409	7.79	3.12	0
299	4	57	444	7.72	4.55	0
299	5	417	321	7.21	1.99	0
299	6	361	95	5.79	2.27	0
299	7	423	143	7.23	4.86	0
299	8	236	10	5.02	5.73	0
299	9	361	70	8.93	3.55	0
300	0	228	433	8.93	5.93	0
300	1	434	304	8.8	4.91	0
300	2	264	283	8.02	2.52	0
300	3	192	409	7.79	3.12	0
300	4	56	436	7.72	4.55	0
300	5	414	328	7.21	1.99	0
300	6	358	100	5.79	2.27	0
300	7	425	136	7.23	4.86	0
300	8	240	8	5.02	5.73	0
300	9	353	67	8.93	3.55	0
301	0	236	430	8.93	5.93	0
301	1	436	296	8.8	4.91	0
301	2	258	287	8.02	2.52	0
301	3	184	409	7.79	3.12	0
301	4	55	429	7.72	4.55	0
301	5	411	334	7.21	1.99	0
301	6	354	104	5.79	2.27	0
301	7	426	129	7.23	4.86	0
301	8	244	5	5.02	5.73	0
301	9	344	63	8.93	3.55	0
302	0	245	427	8.93	5.93	0
302	1	438	287	8.8	4.91	0
302	2	251	292	8.02	2.52	0
302	3	176	409	7.79	3.12	0
302	4	54	421	7.72	4.55	0
302	5	408	341	7.21	1.99	0
302	6	350	109	5.79	2.27	0
302	7	427	122	7.23	4.86	0
302	8	247	3	5.02	5.73	0
302	9	336	60	8.93	3.55	0
303	0	253	424	8.93	5.93	0
303	1	439	278	8.8	4.91	0
303	2	244	297	8.02	2.52	0
303	3	168	409	7.79	3.12	0
303	4	52	413	7.72	4.55	0
303	5	405	347	7.21	1.99	0
303	6	346	113	5.79	2.27	0
303	7	428	115	7.23	4.86	0
303	8	247	3	5.02	5.73	0
303	9	328	56	8.93	3.55	0
304	0	262	420	8.93	5.93	0
304	1	441	270	8.8	4.91	0
304	2	238	301	8.02	2.52	0
304	3	161	409	7.79	3.12	0
304	4	51	406	7.72	4.55	0
304	5	402	354	7.21	1.99	0
304	6	343	117	5.79	2.27	0
304	7	429	108	7.23	4.86	0
304	8	248	10	6.94	1.41	0
304	9	320	53	8.93	3.55	0
305	0	270	417	8.93	5.93	0
305	1	443	261	8.8	4.91	0
305	2	231	306	8.02	2.52	0
305	3	153	410	7.79	3.12	0
305	4	50	398	7.72	4.55	0
305	5	399	360	7.21	1.99	0
305	6	339	122	5.79	2.27	0
305	7	430	100	7.23	4.86	0
305	8	249	17	6.94	1.41	0
305	9	311	49	8.93	3.55	0
306	0	278	414	8.93	5.93	0
306	1	445	252	8.8	4.91	0
306	2	225	311	8.02	2.52	0
306	3	145	410	7.79	3.12	0
306	4	49	390	7.72	4.55	0
306	5	396	367	7.21	1.99	0
306	6	335	126	5.79	2.27	0
306	7	431	93	7.23	4.86	0
306	8	250	24	6.94	1.41	0
306	9	303	46	8.93	3.55	0
307	0	287	411	8.93	5.93	0
307	1	446	244	8.8	4.91	0
307	2	218	315	8.02	2.52	0
307	3	137	410	7.79	3.12	0
307	4	47	383	7.72	4.55	0
307	5	393	374	7.21	1.99	0
307	6	331	131	5.79	2.27	0
307	7	432	86	7.23	4.86	0
307	8	251	31	6.94	1.41	0
307	9	295	42	8.93	3.55	0
308	0	295	408	8.93	5.93	0
308	1	448	235	8.8	4.91	0
308	2	212	320	8.02	2.52	0
308	3	129	410	7.79	3.12	0
308	4	46	375	7.72	4.55	0
308	5	390	380	7.21	1.99	0
308	6	328	135	5.79	2.27	0
308	7	433	79	7.23	4.86	0
308	8	252	38	6.94	1.41	0
308	9	287	39	8.93	3.55	0
309	0	303	405	8.93	5.93	0
309	1	450	227	8.8	4.91	0
309	2	205	325	8.02	2.52	0
309	3	122	410	7.79	3.12	0
309	4	45	368	7.72	4.55	0
309	5	387	387	7.21	1.99	0
309	6	324	140	5.79	2.27	0
309	7	433	79	7.23	4.86	0
309	8	254	44	6.94	1.41	0
309	9	279	35	8.93	3.55	0
310	0	312	402	8.93	5.93	0
310	1	451	218	8.8	4.91	0
310	2	199	329	8.02	2.52	0
310	3	114	410	7.79	3.12	0
310	4	44	360	7.72	4.55	0
310	5	384	393	7.21	1.99	0
310	6	320	144	5.79	2.27	0
310	7	433	79	7.23	4.86	0
310	8	255	51	6.94	1.41	0
310	9	270	32	8.93	3.55	0
311	0	320	399	8.93	5.93	0
311	1	453	209	8.8	4.91	0
311	2	192	334	8.02	2.52	0
311	3	106	410	7.79	3.12	0
311	4	43	352	7.72	4.55	0
311	5	381	400	7.21	1.99	0
311	6	317	148	5.79	2.27	0
311	7	433	79	7.23	4.86	0
311	8	256	58	6.94	1.41	0
311	9	262	28	8.93	3.55	0
312	0	329	396	8.93	5.93	0
312	1	455	201	8.8	4.91	0
312	2	186	339	8.02	2.52	0
312	3	98	411	7.79	3.12	0
312	4	41	345	7.72	4.55	0
312	5	378	406	7.21	1.99	0
312	6	313	153	5.79	2.27	0
312	7	433	79	7.23	4.86	0
312	8	257	65	6.94	1.41	0
312	9	254	25	8.93	3.55	0
313	0	337	393	8.93	5.93	0
313	1	456	192	8.8	4.91	0
313	2	179	343	8.02	2.52	0
313	3	90	411	7.79	3.12	0
313	4	40	337	7.72	4.55	0
313	5	375	413	7.21	1.99	0
313	6	309	157	5.79	2.27	0
313	7	433	79	7.23	4.86	0
313	8	258	72	6.94	1.41	0
313	9	254	25	8.93	3.55	0
314	0	345	390	8.93	5.93	0
314	1	458	183	8.8	4.91	0
314	2	173	348	8.02	2.52	0
314	3	83	411	7.79	3.12	0
314	4	39	330	7.72	4.55	0
314	5	372	420	7.21	1.99	0
314	6	305	162	5.79	2.27	0
314	7	433	79	7.23	4.86	0
314	8	259	79	6.94	1.41	0
314	9	254	25	8.93	3.55	0
315	0	354	387	8.93	5.93	0
315	1	460	175	8.8	4.91	0
315	2	166	353	8.02	2.52	0
315	3	75	411	7.79	3.12	0
315	4	38	322	7.72	4.55	0
315	5	369	426	7.21	1.99	0
315	6	302	166	5.79	2.27	0
315	7	433	79	7.23	4.86	0
315	8	260	86	6.94	1.41	0
315	9	254	25	8.93	3.55	0
316	0	362	384	8.93	5.93	0
316	1	462	166	8.8	4.91	0
316	2	160	357	8.02	2.52	0
316	3	67	411	7.79	3.12	0
316	4	36	314	7.72	4.55	0
316	5	367	433	7.21	1.99	0
316	6	298	170	5.79	2.27	0
316	7	433	79	7.23	4.86	0
316	8	261	92	6.94	1.41	0
316	9	254	25	8.93	3.55	0
317	0	371	381	8.93	5.93	0
317	1	463	158	8.8	4.91	0
317	2	153	362	8.02	2.52	0
317	3	66	411	7.79	3.12	0
317	4	35	307	7.72	4.55	0
317	5	364	439	7.21	1.99	0
317	6	294	175	5.79	2.27	0
317	7	425	85	9.76	2.51	0
317	8	262	99	6.94	1.41	0
317	9	254	25	8.93	3.55	0
318	0	379	378	8.93	5.93	0
318	1	465	149	8.8	4.91	0
318	2	147	366	8.02	2.52	0
318	3	74	408	8.59	5.85	0
318	4	34	299	7.72	4.55	0
318	5	361	446	7.21	1.99	0
318	6	290	179	5.79	2.27	0
318	7	418	91	9.76	2.51	0
318	8	263	106	6.94	1.41	0
318	9	254	25	8.93	3.55	0
319	0	387	375	8.93	5.93	0
319	1	467	140	8.8	4.91	0
319	2	142	369	8.02	2.52	0
319	3	81	404	8.59	5.85	0
319	4	33	291	7.72	4.55	0
319	5	358	453	7.21	1.99	0
319	6	287	184	5.79	2.27	0
319	7	417	91	9.76	2.51	0
319	8	265	113	6.94	1.41	0
319	9	254	25	8.93	3.55	0
320	0	396	372	8.93	5.93	0
320	1	468	132	8.8	4.91	0
320	2	142	369	8.02	2.52	0
320	3	89	400	8.59	5.85	0
320	4	32	284	7.72	4.55	0
320	5	355	459	7.21	1.99	0
320	6	283	188	5.79	2.27	0
320	7	417	91	9.76	2.51	0
320	8	266	120	6.94	1.41	0
320	9	254	25	8.93	3.55	0
321	0	404	369	8.93	5.93	0
321	1	470	123	8.8	4.91	0
321	2	142	369	8.02	2.52	0
321	3	97	397	8.59	5.85	0
321	4	30	276	7.72	4.55	0
321	5	352	466	7.21	1.99	0
321	6	279	193	5.79	2.27	0
321	7	417	91	9.76	2.51	0
321	8	267	127	6.94	1.41	0
321	9	254	25	8.93	3.55	0
322	0	413	365	8.93	5.93	0
322	1	472	114	8.8	4.91	0
322	2	136	366	7.4	3.58	0
322	3	105	393	8.59	5.85	0
322	4	29	269	7.72	4.55	0
322	5	349	472	7.21	1.99	0
322	6	275	197	5.79	2.27	0
322	7	412	90	5.23	3.37	0
322	8	268	133	6.94	1.41	0
322	9	254	25	8.93	3.55	0
323	0	421	362	8.93	5.93	0
323	1	474	106	8.8	4.91	0
323	2	129	363	7.4	3.58	0
323	3	113	390	8.59	5.85	0
323	4	28	261	7.72	4.55	0
323	5	346	479	7.21	1.99	0
323	6	272	201	5.79	2.27	0
323	7	407	89	5.23	3.37	0
323	8	269	140	6.94	1.41	0
323	9	250	31	7.93	2.14	0
324	0	429	359	8.93	5.93	0
324	1	475	97	8.8	4.91	0
324	2	122	360	7.4	3.58	0
324	3	120	386	8.59	5.85	0
324	4	27	253	7.72	4.55	0
324	5	344	483	7.21	1.99	0
324	6	268	206	5.79	2.27	0
324	7	402	87	5.23	3.37	0
324	8	270	147	6.94	1.41	0
324	9	245	38	7.93	2.14	0
325	0	438	356	8.93	5.93	0
325	1	477	89	8.8	4.91	0
325	2	116	357	7.4	3.58	0
325	3	128	383	8.59	5.85	0
325	4	25	246	7.72	4.55	0
325	5	344	483	7.21	1.99	0
325	6	264	210	5.79	2.27	0
325	7	397	86	5.23	3.37	0
325	8	271	154	6.94	1.41	0
325	9	241	45	7.93	2.14	0
326	0	446	353	8.93	5.93	0
326	1	479	80	8.8	4.91	0
326	2	109	354	7.4	3.58	0
326	3	136	379	8.59	5.85	0
326	4	24	238	7.72	4.55	0
326	5	344	483	7.21	1.99	0
326	6	260	215	5.79	2.27	0
326	7	392	85	5.23	3.37	0
326	8	272	161	6.94	1.41	0
326	9	237	51	7.93	2.14	0
327	0	454	350	8.93	5.93	0
327	1	480	71	8.8	4.91	0
327	2	102	351	7.4	3.58	0
327	3	144	375	8.59	5.85	0
327	4	24	235	7.72	4.55	0
327	5	344	483	7.21	1.99	0
327	6	257	219	5.79	2.27	0
327	7	387	84	5.23	3.37	0
327	8	273	168	6.94	1.41	0
327	9	233	58	7.93	2.14	0
328	0	463	347	8.93	5.93	0
328	1	482	63	8.8	4.91	0
328	2	95	348	7.4	3.58	0
328	3	152	372	8.59	5.85	0
328	4	24	235	7.72	4.55	0
328	5	344	483	7.21	1.99	0
328	6	253	223	5.79	2.27	0
328	7	382	83	5.23	3.37	0
328	8	275	175	6.94	1.41	0
328	9	228	65	7.93	2.14	0
329	0	471	344	8.93	5.93	0
329	1	484	54	8.8	4.91	0
329	2	89	344	7.4	3.58	0
329	3	159	368	8.59	5.85	0
329	4	24	235	7.72	4.55	0
329	5	344	483	7.21	1.99	0
329	6	249	228	5.79	2.27	0
329	7	376	81	5.23	3.37	0
329	8	276	181	6.94	1.41	0
329	9	224	71	7.93	2.14	0
330	0	480	341	8.93	5.93	0
330	1	486	45	8.8	4.91	0
330	2	82	341	7.4	3.58	0
330	3	167	365	8.59	5.85	0
330	4	24	235	7.72	4.55	0
330	5	343	478	5.07	4.53	0
330	6	245	232	5.79	2.27	0
330	7	371	80	5.23	3.37	0
330	8	277	188	6.94	1.41	0
330	9	220	78	7.93	2.14	0
331	0	486	339	8.93	5.93	0
331	1	487	37	8.8	4.91	0
331	2	75	338	7.4	3.58	0
331	3	175	361	8.59	5.85	0
331	4	24	235	7.72	4.55	0
331	5	342	473	5.07	4.53	0
331	6	242	237	5.79	2.27	0
331	7	366	79	5.23	3.37	0
331	8	278	195	6.94	1.41	0
331	9	215	85	7.93	2.14	0
332	0	486	339	8.93	5.93	0
332	1	489	28	8.8	4.91	0
332	2	69	335	7.4	3.58	0
332	3	183	357	8.59	5.85	0
332	4	24	235	7.72	4.55	0
332	5	342	468	5.07	4.53	0
332	6	238	241	5.79	2.27	0
332	7	361	78	5.23	3.37	0
332	8	279	202	6.94	1.41	0
332	9	211	91	7.93	2.14	0
333	0	486	339	8.93	5.93	0
333	1	491	19	8.8	4.91	0
333	2	62	332	7.4	3.58	0
333	3	191	354	8.59	5.85	0
333	4	24	235	7.72	4.55	0
333	5	341	463	5.07	4.53	0
333	6	234	246	5.79	2.27	0
333	7	356	77	5.23	3.37	0
333	8	280	209	6.94	1.41	0
333	9	207	98	7.93	2.14	0
334	0	486	339	8.93	5.93	0
334	1	492	11	8.8	4.91	0
334	2	55	329	7.4	3.58	0
334	3	198	350	8.59	5.85	0
334	4	30	235	6.52	6.27	0
334	5	340	458	5.07	4.53	0
334	6	230	250	5.79	2.27	0
334	7	351	75	5.23	3.37	0
334	8	281	216	6.94	1.41	0
334	9	203	105	7.93	2.14	0
335	0	483	343	5.35	2.16	0
